================================================================================
=== value network
train time
1.8770996999999996,1.9347789000000013,2.3229863,2.3567268000000006,1.1337687999999986,2.7040144999999995,2.328565900000001,2.2356629000000012,2.3798386000000065,2.0904766000000023,2.230302100000003,2.379940099999999,2.432805600000009,2.3890217000000007,2.076751900000005,2.396086800000006,1.6126062000000019,2.403484700000007,2.4219958999999847,2.3560104000000024,2.395218299999982,2.420952800000009,2.4073568000000023,2.321245900000008,2.432228899999984,2.3641944999999964,2.2929136999999855,2.438673999999992,2.437464800000015,2.500374800000003,2.432030900000001,2.449082000000004,2.4600339000000133,2.016109400000005,2.4732937999999933,2.469559899999979,2.4777627999999936,2.505079300000034,2.4753429999999526,2.4980686000000105,2.058280599999989,2.2719612999999867,1.8739028999999618,1.3602297000000476,1.9304327000000399,2.5707373999999845,2.3182899999999904,1.8729900000000157,2.176725900000008,1.1204955999999697,2.563191599999982,2.5630667999999446,2.433732099999986,2.572931799999992,2.1199976000000333,2.0555918999999676,2.6215594999999894,1.2370471000000407,2.588259800000003,4.408552099999952,2.2596959999999626,2.5828990999999633,2.611043699999982,2.5619911
mean squared error
1.2813737000000014,1.3069869,1.4409939999999999,1.3120715999999994,1.869347299999994,1.3577003999999988,1.3130096000000009,1.3034042000000028,1.302503299999998,1.313014999999993,1.3413302999999956,1.3207685999999939,1.3536558999999926,1.3459532999999908,1.35166550000001,1.3261417999999878,1.332989799999993,1.9017644999999987,1.3412188000000071,1.3467745000000093,1.3608049999999992,1.3326102000000049,1.3365246000000184,1.327748200000002,1.352191299999987,1.3509180000000072,1.3479403999999988,1.3591408999999999,1.3589893000000188,2.204253599999987,1.3543036000000086,1.3615216000000032,1.3592041999999935,1.3577889999999968,1.371610799999985,1.40360960000001,1.3953794000000244,2.427714499999979,1.374633000000017,1.4081684000000223,1.3957207999999923,1.3880628000000002,1.3946419000000105,1.421246799999949,1.4317386999999826,1.392421000000013,1.4445521999999755,1.4324010000000271,1.7988383,0.9723904999999604,1.4152748000000202,1.4296163999999862,1.4302313999999683,1.4274849999999901,1.4228405999999723,1.4293318999999656,1.4241584000000103,1.437704999999994,1.4463211000000342,1.4811276000000362,1.4398646000000213,1.4345250000000078,1.469422800000018,1.4594180999999935
mean squared error
0.0017238507,0.0014391618,0.0007440432
0.00053484953,0.00039833438,0.0004183148
0.00094375137,0.001142712,0.00085612095
0.00043861696,0.00045153085,0.0007949514
0.00052241323,0.0006037496,0.0006049455
0.00050224626,0.00042061356,0.000579438
0.0012584206,0.00121275,0.0021213088
0.0006341779,0.0006154112,0.00059036206
0.0011620056,0.00052325043,0.00086495414
0.0009453027,0.0010690348,0.0004433068
0.00043962174,0.0006993712,0.00030197942
0.0009919947,0.0007894917,0.0007196809
0.0014952221,0.0007791137,0.00058997556
0.0014028406,0.0013167834,0.00093092653
0.00044245433,0.00080619054,0.00031217514
0.0016751566,0.0016477942,0.0016253606
0.0010741734,0.00083744933,0.0012638002
0.0014541391,0.0015304524,0.0012069085
0.00042610383,0.00043825508,0.0010080284
0.0010529403,0.0015542553,0.0007009268
0.0011342728,0.0008567641,0.0017957187
0.0019688252,0.001329626,0.0018722599
0.0008508471,0.001424624,0.0014171256
0.0003789658,0.00068096456,0.0008279794
0.00095462357,0.0006261282,0.00059493014
0.0006671361,0.0005452254,0.0017345895
0.0010520539,0.00095104193,0.0012400389
0.0006257072,0.00075519946,0.0007265374
0.00055019336,0.0005366268,0.0004964975
0.0028130373,0.0014249838,0.0018002236
0.00038087578,0.0006426396,0.0006806582
0.0016482152,0.0016376826,0.0017341108
0.0004586682,0.0007317712,0.00077832857
0.0008537776,0.0019127653,0.0011086696
0.00047751077,0.0008919351,0.00051616586
0.00026253576,0.00072574336,0.0003440319
0.0012442747,0.0009201141,0.0012507689
0.002956628,0.0022931064,0.000935931
0.0006945275,0.0007770207,0.0007879719
0.0009397634,0.0011909808,0.0023370988
0.0019203689,0.0024084984,0.0033090312
0.0012054458,0.0009786219,0.0023419643
0.001670879,0.0013197429,0.0015215101
0.0022314414,0.00271503,0.0042112586
0.0016287853,0.0012172352,0.0019422993
0.0011025583,0.0008023826,0.0008298727
0.0014735392,0.00054848014,0.0009737878
0.00077564997,0.00031190598,0.00030465293
0.0007237729,0.00067327765,0.0013941878
0.0014902056,0.00078443094,0.0011390756
0.00041057833,0.000444492,0.00042884765
0.00053464697,0.00034091738,0.0007222879
0.0020869297,0.002289089,0.002344427
0.00080703566,0.0006329948,0.0011987604
0.00090535433,0.00057988,0.00036493817
0.0010178713,0.0006215979,0.0008537426
0.0009739126,0.0006626356,0.00052637624
0.00080576754,0.0013535366,0.0009142106
0.0003233397,0.00052301615,0.0003774083
0.0012942902,0.0011351021,0.0014129708
0.00068304624,0.0009794168,0.00070529315
0.0009424012,0.00051383494,0.00064418087
0.0006024964,0.00045343162,0.0005140718
0.0011346138,0.001181309,0.0010236697
mean absolute error
0.03211939,0.028852127,0.021549447
0.01740699,0.01511702,0.014766046
0.024522599,0.023654873,0.021546196
0.015889855,0.015490297,0.022769555
0.017093632,0.019883672,0.018577198
0.017165631,0.015579722,0.018016042
0.027126046,0.027354965,0.033951066
0.019639561,0.018894754,0.019306958
0.025525654,0.017372034,0.021066125
0.022556374,0.02654178,0.015811361
0.016904067,0.019343572,0.013094088
0.023553254,0.021076594,0.020365825
0.030337282,0.021923851,0.018860709
0.027547939,0.028556824,0.02293622
0.016781794,0.022287473,0.01336149
0.028370202,0.029557507,0.032440588
0.02525239,0.021496244,0.026067864
0.029113758,0.02879438,0.027352834
0.015093204,0.01666182,0.025473157
0.024087248,0.030848162,0.019252753
0.023624595,0.021769617,0.033370238
0.034724116,0.02720114,0.032928746
0.022267157,0.029411603,0.030847538
0.014842567,0.020192018,0.022494914
0.0239606,0.019864421,0.018519327
0.020368496,0.01754629,0.029325012
0.02572376,0.024167154,0.027207792
0.01943422,0.019836709,0.020420827
0.017554738,0.017932544,0.016806833
0.040130414,0.02887474,0.03315786
0.014549519,0.018066341,0.020949678
0.03168102,0.030055916,0.03325352
0.016480781,0.019679122,0.023297478
0.023096874,0.034164935,0.026113156
0.016666943,0.023659507,0.017651329
0.01228488,0.01917225,0.01370812
0.027446527,0.024180477,0.02696808
0.041964505,0.036469474,0.024407374
0.020072319,0.020934045,0.022057366
0.024380656,0.026727166,0.03850769
0.034309007,0.037133627,0.045250166
0.026495213,0.024698118,0.037385616
0.030569011,0.02675997,0.03066251
0.035400428,0.039953783,0.047485057
0.030986745,0.027802587,0.033997584
0.025396906,0.0223628,0.020705014
0.02918446,0.018328292,0.022751879
0.02082515,0.013554632,0.012860572
0.021203885,0.01972511,0.026460255
0.028108504,0.0217936,0.02485973
0.015260295,0.016467743,0.015665287
0.01771659,0.014691492,0.020097263
0.034271214,0.036234416,0.03588324
0.022535147,0.019387906,0.027271656
0.020443385,0.017418906,0.013680903
0.024406848,0.019682731,0.022869442
0.024088595,0.020418776,0.016945748
0.02109143,0.028884519,0.023094198
0.012743834,0.018448416,0.014757961
0.027909473,0.024659252,0.02813465
0.019873144,0.02341094,0.021705851
0.0241537,0.016623033,0.019519739
0.019262644,0.016302949,0.016808113
0.02533818,0.027081985,0.025499946


