         471783959 function calls (419599747 primitive calls) in 335.788 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 distribute_coordinator.py:50(CoordinatorMode)
        1    0.000    0.000    0.000    0.000 session_manager.py:554(_CountDownTimer)
        1    0.000    0.000    0.000    0.000 backend_config.py:33(epsilon)
        1    0.000    0.000    0.000    0.000 metrics.py:681(BinaryAccuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:2371(MeanSquaredError)
        1    0.000    0.000    0.000    0.000 initializers_v1.py:82(LecunUniform)
        1    0.000    0.000    0.000    0.000 initializers_v2.py:140(Ones)
        1    0.000    0.000    0.000    0.000 initializers_v2.py:216(RandomUniform)
        1    0.000    0.000    0.000    0.000 initializers_v2.py:299(TruncatedNormal)
        1    0.000    0.000    0.000    0.000 initializers_v2.py:624(LecunUniform)
        1    0.000    0.000    0.000    0.000 regularizers.py:251(L1)
        1    0.000    0.000    0.000    0.000 node.py:251(KerasHistory)
        1    0.000    0.000    0.000    0.000 tf_utils.py:251(ListWrapper)
        1    0.000    0.000    0.000    0.000 loss_scale_optimizer.py:40(_UnwrapPreventer)
        1    0.000    0.000    0.000    0.000 vds.py:101(VirtualLayout)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:219(_NamedTupleCodec)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:300(_StringCodec)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:327(_NoneCodec)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:397(_TensorTypeCodec)
        1    0.000    0.000    0.000    0.000 callbacks.py:882(TerminateOnNaN)
        1    0.000    0.000    0.000    0.000 mode_keys.py:41(EstimatorModeKeys)
        1    0.000    0.000    0.000    0.000 tarfile.py:285(StreamError)
        1    0.000    0.000    0.000    0.000 tarfile.py:714(ExFileObject)
        1    0.000    0.000    0.000    0.000 request.py:793(ProxyHandler)
        1    0.000    0.000    0.000    0.000 request.py:1245(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1532(FTPHandler)
        1    0.000    0.000    0.000    0.000 client.py:1462(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 client.py:1507(LineTooLong)
        1    0.000    0.000    0.000    0.000 errors.py:33(MessageDefect)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 message.py:1168(EmailMessage)
        1    0.000    0.000    0.000    0.000 nturl2path.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _appengine_environ.py:12(is_appengine_sandbox)
        1    0.000    0.000    0.000    0.000 enums.py:32(ProbingState)
        1    0.000    0.000    0.000    0.000 exceptions.py:88(InvalidProxyURL)
        1    0.000    0.000    0.000    0.000 core.py:16(IDNAError)
        1    0.000    0.000    0.000    0.000 idna.py:218(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 auth.py:72(AuthBase)
        1    0.000    0.000    0.000    0.000 socks.py:70(GeneralProxyError)
        1    0.000    0.000    0.000    0.000 socks.py:82(SOCKS5Error)
        1    0.000    0.000    0.000    0.000 pool.py:59(ExceptionWithTraceback)
        1    0.000    0.000    0.000    0.000 pool.py:674(MapResult)
        1    0.000    0.000    0.000    0.000 error.py:48(MarkedYAMLError)
        1    0.000    0.000    0.000    0.000 nodes.py:2(Node)
        1    0.000    0.000    0.000    0.000 loader.py:11(BaseLoader)
        1    0.000    0.000    0.000    0.000 scanner.py:35(SimpleKey)
        1    0.000    0.000    0.000    0.000 dumper.py:9(BaseDumper)
        1    0.000    0.000    0.000    0.000 emitter.py:14(EmitterError)
        1    0.000    0.000    0.000    0.000 cyaml.py:23(CSafeLoader)
        1    0.000    0.000    0.000    0.000 cyaml.py:30(CFullLoader)
        1    0.000    0.000    0.000    0.000 cyaml.py:37(CUnsafeLoader)
        1    0.000    0.000    0.000    0.000 cyaml.py:51(CBaseDumper)
        1    0.000    0.000    0.000    0.000 training_generator.py:711(GeneratorLikeTrainingLoop)
        1    0.000    0.000    0.000    0.000 convolutional.py:511(Conv2D)
        1    0.000    0.000    0.000    0.000 pooling.py:202(AveragePooling1D)
        1    0.000    0.000    0.000    0.000 trt_convert_windows.py:96(TrtConverterWindows)
        1    0.000    0.000    0.000    0.000 merge.py:363(Maximum)
        1    0.000    0.000    0.000    0.000 recurrent_v2.py:789(LSTMCell)
        1    0.000    0.000    0.000    0.000 core.py:274(Flatten)
        1    0.000    0.000    0.000    0.000 distribution.py:144(_DistributionMeta)
        1    0.000    0.000    0.000    0.000 linear_operator_algebra.py:237(RegisterCholesky)
        1    0.000    0.000    0.000    0.000 linear_operator_algebra.py:371(RegisterInverse)
        1    0.000    0.000    0.000    0.000 linear_operator_addition.py:226(_Hints)
        1    0.000    0.000    0.000    0.000 linear_operator_addition.py:342(_AddAndReturnTriL)
        1    0.000    0.000    0.000    0.000 linear_operator_addition.py:363(_AddAndReturnMatrix)
        1    0.000    0.000    0.000    0.000 parameterized.py:450(TestGeneratorMetaclass)
        1    0.000    0.000    0.000    0.000 result.py:12(TextTestResult)
        1    0.000    0.000    0.000    0.000 handler.py:223(EntityResolver)
        1    0.000    0.000    0.000    0.000 mock.py:261(_Sentinel)
        1    0.000    0.000    0.000    0.000 mock.py:370(Base)
        1    0.000    0.000    0.000    0.000 dumping_wrapper.py:31(DumpingDebugWrapperSession)
        1    0.000    0.000    0.000    0.000 framework.py:135(OnSessionInitRequest)
        1    0.000    0.000    0.000    0.000 framework.py:836(WatchOptions)
        1    0.000    0.000    0.000    0.000 op_hint.py:670(_LiteFuncCall)
        1    0.000    0.000    0.000    0.000 ops_util.py:26(SupportedOp)
        1    0.000    0.000    0.000    0.000 errors.py:79(CCompilerError)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:845(_SessionConverterData)
        1    0.000    0.000    0.000    0.000 image.py:304(Iterator)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:24(_Enhance)
        1    0.000    0.000    0.000    0.000 _util.py:14(deferred_error)
        1    0.000    0.000    0.000    0.000 error.py:5(CDefError)
        1    0.000    0.000    0.000    0.000 error.py:17(VerificationError)
        1    0.000    0.000    0.000    0.000 model.py:72(BaseType)
        1    0.000    0.000    0.000    0.000 model.py:85(VoidType)
        1    0.000    0.000    0.000    0.000 model.py:192(UnknownFloatType)
        1    0.000    0.000    0.000    0.000 errors.py:226(InvalidArgumentError)
        1    0.000    0.000    0.000    0.000 errors.py:248(DeadlineExceededError)
        1    0.000    0.000    0.000    0.000 errors.py:301(PermissionDeniedError)
        1    0.000    0.000    0.000    0.000 errors.py:524(raise_exception_on_not_ok_status)
        1    0.000    0.000    0.000    0.000 {function _typedict.__getitem__ at 0x000001D59230A798}
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
        1    0.000    0.000    0.000    0.000 _globals.py:30(ModuleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:251(c_wchar_p)
        1    0.000    0.000    0.000    0.000 __init__.py:405(HRESULT)
        1    0.000    0.000    0.000    0.000 pathlib.py:495(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:318(SplitResult)
        1    0.000    0.000    0.000    0.000 pickle.py:64(PickleError)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 _exceptions.py:74(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:83(_UFuncInputCastingError)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:362(_unspecified)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1146(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1242(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 threading.py:1183(_MainThread)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:473(_unary_dispatcher)
        1    0.000    0.000    0.000    0.000 polynomial.py:28(RankWarning)
        1    0.000    0.000    0.000    0.000 shutil.py:65(ExecError)
        1    0.000    0.000    0.000    0.000 _iotools.py:421(ConverterError)
        1    0.000    0.000    0.000    0.000 polyutils.py:60(RankWarning)
        1    0.000    0.000    0.000    0.000 core.py:155(MAError)
        1    0.000    0.000    0.000    0.000 core.py:878(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 core.py:894(_MaskedUFunc)
        1    0.000    0.000    0.000    0.000 _pep440.py:129(InvalidVersion)
        1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:2403(_empty)
        1    0.000    0.000    0.000    0.000 sf_error.py:13(SpecialFunctionError)
        1    0.000    0.000    0.000    0.000 context.py:14(ProcessError)
        1    0.000    0.000    0.000    0.000 context.py:324(SpawnContext)
        1    0.000    0.000    0.000    0.000 process.py:325(AuthenticationString)
        1    0.000    0.000    0.000    0.000 reduction.py:207(_C)
        1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 six.py:366(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 __init__.py:179(_update_logging_levels)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:150(ArgumentSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:294(BooleanParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:515(EnumClassSerializer)
        1    0.000    0.000    0.000    0.000 _exceptions.py:78(IllegalFlagValueError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:111(FlagNameConflictsWithMethodError)
        1    0.000    0.000    0.000    0.000 __init__.py:17(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:76(IndexSizeErr)
        1    0.000    0.000    0.000    0.000 minidom.py:1381(Notation)
        1    0.000    0.000    0.000    0.000 descriptor.py:52(Error)
        1    0.000    0.000    0.000    0.000 message.py:39(Error)
        1    0.000    0.000    0.000    0.000 encoder.py:472(_ModifiedEncoder)
        1    0.000    0.000    0.000    0.000 type_checkers.py:243(Uint32ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:249(Int64ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:268(FloatValueChecker)
        1    0.000    0.000    0.000    0.000 message_listener.py:40(MessageListener)
        1    0.000    0.000    0.000    0.000 calendar.py:546(different_locale)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tf_session.get_graph_def_version}
        1    0.000    0.000    0.000    0.000 mixed_precision.py:37(_register_wrapper_optimizer_cls)
        1    0.000    0.000    0.000    0.000 wrappers.py:63(_ObjectProxyMetaType)
        1    0.000    0.000    0.000    0.000 wrappers.py:431(CallableObjectProxy)
        1    0.000    0.000    0.000    0.000 errors_impl.py:47(InaccessibleTensorError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:270(DeadlineExceededError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:285(NotFoundError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:302(AlreadyExistsError)
        1    0.000    0.000    0.000    0.000 deprecation.py:41(DeprecatedNamesAlreadySet)
        1    0.000    0.000    0.000    0.000 app.py:76(Error)
        1    0.000    0.000    0.000    0.000 app.py:114(HelpshortFlag)
        1    0.000    0.000    0.000    0.000 pdb.py:85(Restart)
        1    0.000    0.000    0.000    0.000 core.py:52(Value)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3688(TakeDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3702(SkipDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3716(ShardDataset)
        1    0.000    0.000    0.000    0.000 queue.py:22(Full)
        1    0.000    0.000    0.000    0.000 profiler.py:58(ProfilerAlreadyRunningError)
        1    0.000    0.000    0.000    0.000 op_selector.py:311(UnliftableError)
        1    0.000    0.000    0.000    0.000 control_flow_v2_func_graphs.py:51(WhileBodyFuncGraph)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:739(NanLossDuringTrainingError)
        1    0.000    0.000    0.000    0.000 timeline.py:32(AllocationMaximum)
        1    0.000    0.000    0.000    0.000 session_run_hook.py:266(SessionRunValues)
        1    0.000    0.000    0.000    0.000 paths.py:795(DynamicProgrammingOptimizer)
        1    0.000    0.000    0.000    0.000 _base.py:44(Error)
        1    0.000    0.000    0.000    0.000 error.py:73(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 data_structures.py:230(ListPopOpts)
        1    0.000    0.000    0.000    0.000 qual_names.py:40(Symbol)
        1    0.000    0.000    0.000    0.000 transformer.py:41(Context)
        1    0.000    0.000    0.000    0.000 transformer.py:63(EntityInfo)
        1    0.000    0.000    0.000    0.000 api.py:57(ConversionError)
        1    0.000    0.000    0.000    0.000 argparse.py:695(MetavarTypeHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:728(ArgumentError)
        1    0.000    0.000    0.000    0.000 argparse.py:1075(_ChoicesPseudoAction)
        1    0.000    0.000    0.000    0.000 activity.py:221(_FunctionOrClass)
        1    0.000    0.000    0.000    0.000 continue_statements.py:40(_Block)
        1    0.000    0.000    0.000    0.000 control_flow.py:41(_Function)
        1    0.000    0.000    0.000    0.000 control_flow.py:395(AnnotatedDef)
        1    0.000    0.000    0.000    0.000 lists.py:45(_Statement)
        1    0.000    0.000    0.000    0.000 tensor_tracer_report.py:147(TensorTraceOrder)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:530(TextFileIndex)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:836(HasherSpec)
        1    0.000    0.000    0.000    0.000 json_format.py:88(Error)
        1    0.000    0.000    0.000    0.000 backend_config.py:67(floatx)
        1    0.000    0.000    0.000    0.000 backend_config.py:114(image_data_format)
        1    0.000    0.000    0.000    0.000 backend_config.py:129(set_image_data_format)
        1    0.000    0.000    0.000    0.000 metrics.py:1071(TrueNegatives)
